user_id,problem_id,skill_id,correct
64,54,10_1,1
64,8,1_10,1
64,464,3,1
64,446,3,1
1249,1485,7_9,0
1249,1424,9_7,0
1249,2976,15,0
1249,2977,15,1
1249,2965,15,1
1249,2956,15,1
2843,7084,34,1
2843,7124,34,1
2843,7078,34,1
2843,6988,34,0
2843,7149,34,0
2843,7072,34,0
2843,6836,34,1
2843,7154,34,0
2843,7069,34,0
2843,7027,34,1
2843,11450,68,0
2961,10076,54,1
2961,7376,37_54,1
2961,11554,68,1
2961,11475,68,0
2961,11562,68,1
2961,11495,68,0
2961,11350,68,1
2961,11412,68,0
2961,11633,68,1
2961,11379,68,1
2961,12126,70,1
2961,12012,70,1
2961,13964,86,0
2961,14063,86,0
2961,14008,86,0
2961,13930,86,0
2961,13980,86,0
2961,11448,68,1
2961,13963,86,0
2961,14006,86,0
2961,13999,86,1
2961,13938,86,0
2961,13982,86,0
2961,13931,86,1
2961,13986,86,1
2961,13998,86,1
2961,14593,87,1
2961,14557,87,1
2961,14969,87,1
2961,14246,87,0
2961,14455,87,1
2961,14688,87,1
2961,14687,87,1
2961,14747,87,1
2961,15348,88,1
2961,15321,88,0
1044,11554,68,0
1044,11480,68,0
1044,11506,68,1
1044,11401,68,1
1044,11365,68,0
1044,11451,68,1
1044,11368,68,1
1044,11363,68,0
1044,11505,68,1
1044,11325,68,1
1044,11541,68,1
1044,12301,70,0
1044,12286,70,0
1044,12271,70,0
1044,12309,70,0
1044,12305,70,0
1044,12299,70,0
1044,12289,70,1
1044,12308,70,1
1044,12310,70,1
1044,14096,86,1
1044,13920,85,0
1044,13843,85,1
1044,13887,85,1
1044,13823,85,1
1044,15063,87,0
1044,14565,87,0
1044,14964,87,0
1044,7428,37_54,1
1044,8336,45_54,0
1044,7354,37_54,0
1044,8292,45_54,1
1044,8312,45_54,1
1044,7371,37_54,1
1044,7812,42,0
1044,8561,46,1
1044,2533,13,0
1044,1167,11_6,0
1044,1324,6_12,1
1044,1350,10_6,0
1044,1310,6_10,1
1044,1232,12_6,1
1044,1166,11_6,1
1044,14126,87,0
1044,7455,38,0
1044,12467,71,0
1044,12471,71,0
1044,8532,46,0
1044,14476,87,1
1044,15072,87,1
1044,14981,87,1
1044,15106,87,0
1044,14130,87,0
1044,14627,87,0
1044,14241,87,0
1044,14718,87,0
1044,14240,87,0
1044,15006,87,0
1044,14246,87,1
1044,2548,13,0
1044,2500,13,1
1044,2483,13,1
1044,2577,13,1
1044,8598,46,0
1044,8565,46,1
1044,8542,46,1
1044,8616,46,1
1044,12371,71,0
1044,12512,71,0
1044,15068,87,1
1044,14265,87,1
1044,14550,87,1
1044,14597,87,0
1044,14961,87,1
1044,14574,87,1
1044,14252,87,1
1044,12521,71,0
1044,2355,10,1
1044,2450,12,1
1044,2377,10,0
1044,2347,10,1
1044,2130,9,0
1044,2185,9,1
1044,2161,9,0
1044,2218,10,1
1044,2168,9,0
1044,2356,10,1
1044,2404,12,0
1044,2287,10,1
1044,2327,10,1
1044,2132,9,1
1044,5985,32,0
1044,5937,32,1
1044,5999,32,1
1044,5944,32,1
1044,9750,51,1
1044,9744,51,1
1044,9939,52,1
1044,9887,52,1
1044,7244,36,1
1044,7308,36,1
1044,1292,6_12,1
1044,1232,12_6,1
1044,2034,8,0
1044,2060,8,0
1044,2066,8,1
1044,2082,8,1
1044,1954,8,1
1044,12298,70,1
1044,12272,70,0
1044,12311,70,1
1044,12300,70,0
1044,12284,70,1
1044,12297,70,0
1044,12281,70,1
1044,12303,70,1
1044,15074,87,1
1044,15084,87,1
1044,14532,87,1
1044,7928,42,0
1044,12544,71,0
1044,12485,71,0
1044,12482,71,0
1044,12474,71,1
1044,12510,71,1
1044,12489,71,1
1044,12534,71,1
1044,12633,71,1
1044,7874,42,0
1044,7901,42,1
1044,5928,32,1
1044,6112,32,1
1044,5431,30,0
1044,5557,30,0
1044,5442,30,1
1044,5608,30,1
1044,5592,30,1
1044,7737,41,0
1044,7747,41,1
1044,7776,41,1
1044,7754,41,1
1044,12312,70,0
1044,12304,70,1
1044,12313,70,1
1044,12850,74,0
1044,12797,73,0
1044,12834,74,0
1044,12829,74,0
1044,12832,74,1
1044,12808,73,0
1044,13007,77,0
1044,13335,79,1
1044,13005,77,1
1044,13338,79,1
1044,4785,26,1
1044,4743,26,1
1044,3508,17,1
1044,3376,16,1
1044,12567,71,1
1044,7830,42,0
1044,7903,42,0
1044,7885,42,1
1044,7807,42,1
1044,7915,42,1
1044,7465,38,1
1044,14210,87,0
1044,7809,42,1
1044,7511,38,1
1044,7470,38,1
1044,12811,73_74,0
1044,12788,72,0
1044,14512,87,0
1044,14332,87,1
1044,14305,87,1
1044,14610,87,1
1044,3575,19,1
1044,4572,25,0
1044,4504,25,0
1044,4475,25,1
1044,4543,25,1
1044,4457,25,0
1044,4410,25,1
1044,4489,25,1
1044,4783,26,1
1044,2586,13,1
1044,2725,14,0
1044,2835,14,0
1044,12844,74,1
1044,12853,74,1
1044,4429,25,0
1044,4525,25,1
1044,2829,14,0
1044,2785,14,0
1044,2740,14,1
1044,2772,14,0
1044,2824,14,0
1044,2751,14,1
1044,2842,14,0
1044,2804,14,1
1044,2716,14,0
1044,13365,80,0
1044,13375,80,0
1044,13377,80,0
1044,13455,81,1
1044,13401,81,1
1044,13390,80,1
1044,10675,56,1
1044,15652,90,1
1044,8617,46,1
1044,2766,14,0
1044,2731,14,0
1044,2762,14,0
1044,2722,14,0
1044,2773,14,1
1044,2748,14,0
4116,15321,88,0
4116,14417,87,1
4116,15393,88,1
4116,15394,88,1
4116,15395,88,1
4116,15171,88,0
4116,15172,88,1
4116,15173,88,1
4116,15174,88,1
465,5965,32,1
465,14685,87,0
465,14411,87,1
465,14980,87,1
465,14664,87,1
465,13543,83,1
465,13562,83,1
465,13584,83,1
465,13622,83,0
465,14995,87,1
465,16554,107,1
465,4152,22,1
465,557,3,1
465,14177,87,0
465,14365,87,1
465,14367,87,1
465,14366,87,1
465,14833,87,1
465,14296,87,1
465,14132,87,1
465,14137,87,1
465,14292,87,1
465,14832,87,1
465,14354,87,1
465,14136,87,0
465,14831,87,1
465,2463,14_13,0
465,2491,14_13,1
465,2511,13_14,1
465,2472,13_14,0
465,2470,14_13,1
465,2508,13_14,1
465,6251,32,1
465,13675,84,1
465,13676,84,1
465,13656,84,1
465,13671,84,1
465,13673,84,0
465,13629,84,1
465,13674,84,1
465,13670,84,1
465,13669,84,0
465,13672,84,0
465,13630,84,1
465,13643,84,0
465,13704,84,1
465,13702,84,1
465,13703,84,1
465,5493,30,1
465,3945,21,1
465,4053,21,1
465,12170,70,1
465,1949,8,1
465,1986,8,1
465,6030,32,1
465,1626,7_10,1
465,1596,7_10,1
465,7122,34,1
465,11509,68,1
465,5644,30,1
465,5735,30,1
465,5500,30,0
465,5687,30,1
465,2829,14,0
465,2785,14,0
465,2750,14,1
465,2751,14,1
465,2748,14,1
465,2756,14,0
465,2766,14,0
465,2721,14,0
465,2716,14,1
465,3992,21,1
465,4047,21,1
465,3933,21,0
465,3949,21,1
465,4811,26,1
465,3233,16,1
465,3484,17,1
465,3275,16,0
465,3477,17,0
465,3255,16,1
465,10928,57,1
465,1431,7_11,1
465,1458,11_7,1
465,1444,11_7,0
465,1461,11_7,1
465,4997,29,1
465,1918,44_8,1
465,1953,44_8,0
465,15233,88,1
465,15152,88,1
465,15143,88,1
465,15368,88,1
465,15258,88,1
465,15156,88,1
465,15250,88,1
465,15146,88,1
465,15206,88,1
465,15170,88,0
465,15304,88,1
465,15164,88,1
465,15213,88,1
465,15149,88,0
465,15260,88,1
465,15150,88,1
465,15145,88,1
465,15222,88,1
465,15322,88,1
465,15275,88,0
465,15187,88,1
465,15276,88,1
465,15291,88,1
465,10922,57,1
465,199,2_44,0
465,347,2_44,0
465,346,31_2_47,0
465,327,2_47_31,1
465,321,47_2_31,1
465,344,31_47_2,1
465,15964,95,1
465,15935,95,0
465,15915,95,0
465,15934,95,0
465,15965,95,1
465,15917,95,1
465,15967,95,1
465,15933,95,1
465,15957,95,1
465,15896,95,0
465,15932,95,0
465,15916,95,1
465,15918,95,1
465,15966,95,0
465,15956,95,1
465,15897,95,1
465,15954,95,0
465,15950,95,0
465,15952,95,1
465,15903,95,1
465,15907,95,1
465,15938,95,1
465,15937,95,1
465,15951,95,1
465,15927,95,1
465,15949,95,0
465,15955,95,1
465,15953,95,0
465,15939,95,1
465,15936,95,0
465,15887,95,1
465,452,3,1
465,432,3,1
465,12830,74,1
465,1488,7_12,0
465,1534,12_7,1
465,1396,7_12,1
465,1429,7_12,1
465,4622,26,1
465,10654,56,1
465,380,2_31_47,1
465,284,31_2,1
465,3878,21,1
465,4028,21,1
465,1051,5,1
465,1012,5,1
465,13529,82,1
465,6323,32_33,1
465,6029,33_32,1
465,5977,32_33,0
465,5960,32_33,1
465,12484,71,1
465,2237,10,1
465,4274,23_69,1
465,14739,87,0
465,14737,87,0
465,14738,87,0
465,14740,87,0
465,14159,87,1
465,14103,87,1
465,14112,87,1
465,15853,93,1
465,15839,93,1
465,15847,93,1
465,15845,93,1
465,15833,93,0
465,15819,93,1
465,15808,93,1
465,15844,93,1
465,15851,93,0
465,15830,93,0
465,15825,93,1
465,15811,93,1
465,13471,82,0
465,13536,82,1
465,13485,82,1
465,13478,82,1
465,9269,48,1
465,14994,87,1
465,10233,55,1
465,10165,55,1
465,10286,55,1
465,10137,55,0
465,10243,55,0
465,4736,26,1
465,2456,13,1
465,14713,87,1
465,2995,15,1
465,3022,15,1
465,1736,7_37,1
465,4512,25,1
465,4510,25,1
465,4426,25,0
465,4543,25,1
465,6732,33,1
465,16500,107,1
465,5726,30,1
465,14435,87,1
465,8251,56_45,0
465,8380,45_56,1
465,8379,45_56,1
465,8300,56_45,1
465,8382,56_45,0
465,8342,45_56,1
465,8249,45_56,1
465,8318,56_45,0
465,8381,45_56,1
465,8306,45_56,1
465,8360,56_45,1
465,3875,21,0
465,3872,21,1
465,3908,21,1
465,4076,21,1
465,3876,21,0
465,3909,21,1
465,3982,21,1
465,15280,88,1
465,15255,88,1
465,15278,88,0
465,15281,88,1
465,15279,88,1
465,15149,88,1
465,15171,88,1
465,9521,50,1
465,1948,8,1
465,1923,8,1
465,1915,8,0
465,2026,8,1
465,15020,87,1
465,11400,68,1
465,13413,81,0
465,13426,81,1
465,13423,81,1
465,13396,81,1
465,3267,17_16,1
465,8104,44,1
465,8178,44,1
465,8157,44,0
465,8085,44,1
465,1702,37_7,1
465,2503,13_14,0
465,2461,13_14,1
465,2489,13_14,1
465,2524,14_13,0
465,2475,13_14,1
465,2458,13_14,0
465,2493,14_13,0
465,2478,14_13,0
465,6486,33,1
465,5328,29,1
465,15033,87,1
465,12868,75,1
465,12856,75,0
465,12880,75,1
465,12874,75,1
465,12876,75,1
465,12875,75,1
465,12938,75,1
465,7485,38,1
465,7437,38,0
465,7464,38,1
465,7462,38,0
465,7519,38,1
465,7712,41,1
465,7741,41,1
465,7719,41,0
465,7705,41,1
465,8681,47,1
465,8649,47,0
465,8668,47,0
465,8630,47,1
465,8647,47,1
465,8628,47,1
465,10737,93_56,1
465,7800,42,1
465,7837,42,1
465,7836,42,1
465,7902,42,0
465,1164,6_11,1
465,1325,11_6,1
465,1213,6_9,1
465,1222,12_6,1
465,1205,6_9,0
465,1187,6_12,0
465,1236,9_6,0
465,1180,11_6,1
465,1308,6_9,0
465,1163,12_6,1
465,12400,71,0
465,12367,71,1
465,12496,71,1
465,12468,71,1
465,558,3,1
465,7890,42,1
465,3559,18,1
465,14194,87,1
465,14264,87,0
465,14245,87,1
465,15041,87,1
465,2445,12,1
465,4958,27,1
465,15114,87,1
465,1052,5,1
465,9132,48,0
465,9075,48,1
465,9177,48,1
465,8976,48,0
465,8949,48,1
465,13888,85,1
465,3651,19,1
465,12047,70,1
465,12409,71,1
465,12455,71,1
465,12365,71,1
465,12442,71,0
465,1968,8,1
465,12022,70,1
465,1565,7_15,1
465,1659,15_7,1
465,15116,87,1
465,11626,68,1
465,12,12_1,1
465,5,12_1,1
465,13068,78,1
465,2965,15,0
465,3004,15,1
465,2970,15,1
465,2961,15,1
465,2042,8_44,1
465,2040,8_44,1
465,4070,21,1
465,3866,21,0
465,3867,21,1
465,3956,21,1
465,241,2_31_48,1
465,276,2_44,1
465,8395,45_56,0
465,8359,45_56,0
465,8396,56_45,1
465,8243,45_56,0
465,8244,45_56,1
465,8254,56_45,1
465,8245,56_45,1
465,8346,56_45,1
465,8255,45_56,0
465,8389,45_56,1
465,8390,56_45,1
465,8307,45_56,1
465,8252,56_45,1
465,8360,56_45,1
465,8327,45_56,1
465,8306,45_56,1
465,7057,34,1
465,5095,29,1
465,5063,29,1
465,5241,29,1
465,5183,29,0
465,5149,29,1
465,5073,29,1
465,5115,29,1
465,4984,29,1
465,4982,29,1
465,4034,21,1
465,4112,21,1
465,13399,81,1
465,13355,80,0
465,13363,80,0
465,13449,81,0
465,13356,80,0
465,13459,81,0
465,13461,81,1
465,13406,81,1
465,13375,80,0
465,13371,80,1
465,13368,80,1
465,13328,79,1
465,8250,45_56,1
465,8320,45_56,1
465,8354,56_45,0
465,8359,45_56,1
465,8417,56_45,1
465,8305,56_45,1
465,8342,45_56,1
465,8416,56_45,0
465,8319,45_56,1
465,8253,45_56,1
465,15691,92,0
465,15690,92,1
465,15704,92,1
465,15705,92,1
465,15002,87,1
465,12167,70,1
465,2746,14,1
465,2739,14,1
465,3911,21,1
465,4029,21,1
465,11764,69,0
465,11827,70,1
465,12000,70,0
465,11994,70,1
465,11890,70,0
465,12016,70,1
465,14664,87,1
465,7717,41,1
465,7768,41,0
465,7761,41,1
465,7700,41,1
465,5055,29,1
465,2506,13_14,0
465,2518,14_13,0
465,3007,15,1
465,2530,14_13,1
465,2474,13_14,0
465,2512,14_13,0
465,2464,13_14,0
465,2480,13_14,0
465,7391,37,1
465,3566,19,1
465,13776,85,1
465,4415,25,1
465,1281,9_6,1
465,1244,6_12,1
813,16570,107,1
813,160,2_44,0
813,270,2_44,0
813,360,2_44,1
813,348,2_44,1
813,370,2_44,1
813,10284,55,0
813,10294,55,1
813,10206,55,1
813,10162,55,1
813,15896,95,0
813,15932,95,0
813,15933,95,0
813,15934,95,1
813,15935,95,0
813,15964,95,0
813,15965,95,0
813,15966,95,1
813,15978,95,0
813,15988,95,0
813,15989,95,0
813,15990,95,1
813,15948,95,0
813,15961,95,0
813,15962,95,0
813,15963,95,1
813,15915,95,0
813,15916,95,0
813,15917,95,0
813,15918,95,1
813,15953,95,0
813,15954,95,0
813,15955,95,0
813,15956,95,1
813,15911,95,0
813,15912,95,0
813,15913,95,0
813,15914,95,1
813,15974,95,0
813,15975,95,0
813,15976,95,0
813,15977,95,1
813,15887,95,0
813,15888,95,0
813,15889,95,0
813,15890,95,0
813,15957,95,1
813,15949,95,0
813,15950,95,0
813,15951,95,0
813,15952,95,0
813,1364,6_9,0
813,1206,10_6,0
813,1168,6_12,0
813,1137,6_11,0
813,1234,12_6,0
813,2059,8,0
813,1968,8,1
813,2064,8,1
813,2101,8,1
813,2152,9,0
813,2183,9,0
813,2197,9,0
813,2394,12,0
813,2391,12,1
813,2369,10,0
813,2317,10,0
813,2452,12,1
813,2239,10,0
813,2439,12,0
813,1127,6_10,0
813,1211,10_6,0
813,1132,12_6,1
813,1129,6_10,0
813,1307,10_6,0
813,15926,95,0
813,15985,95,0
813,15986,95,0
813,15987,95,0
813,15898,95,0
813,15899,95,0
813,15900,95,0
813,15901,95,0
813,15927,95,0
813,15982,95,0
813,15983,95,0
813,15984,95,0
813,15891,95,0
813,15958,95,0
813,15959,95,0
813,15960,95,0
813,15892,95,0
813,15893,95,0
813,15894,95,0
813,15895,95,1
813,15897,95,0
813,15919,95,0
813,15920,95,0
813,15921,95,0
813,15967,95,0
813,15968,95,0
813,15969,95,0
813,15970,95,1
813,15940,95,0
813,15941,95,0
813,15942,95,0
813,15943,95,0
813,15907,95,0
813,15908,95,0
813,15909,95,1
813,15910,95,1
813,15922,95,0
813,15923,95,0
813,15924,95,1
813,15925,95,1
813,15928,95,0
813,15929,95,0
813,15930,95,0
813,15931,95,1
813,15902,95,0
813,15979,95,0
813,15980,95,1
813,15981,95,0
813,15903,95,0
813,15904,95,0
813,15905,95,1
813,15906,95,1
813,15944,95,0
813,15945,95,0
813,15946,95,0
813,15947,95,0
813,15936,95,0
813,1222,12_6,0
813,1154,6_9,0
813,1115,11_6,0
813,1310,6_10,0
813,1355,9_6,0
813,1303,6_10,0
813,1227,9_6,0
813,1169,10_6,0
813,1165,10_6,0
813,1217,9_6,0
813,1240,6_12,0
813,2289,10,1
813,2226,10,0
813,2235,10,0
813,2236,10,1
813,2133,9,0
813,2294,10,0
813,2230,10,1
813,2378,12,0
813,2142,9,0
813,2268,10,1
813,2318,10,1
813,15937,95,0
813,1163,12_6,0
813,1323,6_12,0
813,1362,6_9,0
813,1111,9_6,0
813,1214,9_6,0
813,1363,6_9,0
813,1223,12_6,0
813,1350,10_6,0
813,1293,10_6,0
813,1117,9_6,0
813,1305,6_11,0
813,2306,10,1
813,2196,9,0
813,2212,10,0
813,2249,10,0
813,2410,12,1
813,2254,10,1
813,2143,9,0
813,2392,12,1
813,2352,10,0
813,2261,10,0
813,2259,10,0
813,1221,12_6,0
813,1236,9_6,0
813,1128,10_6,0
813,1237,10_6,0
813,1233,6_12,0
813,1204,6_10,0
813,1166,11_6,0
813,1304,6_11,1
813,1167,11_6,1
813,1354,6_10,1
813,1312,6_9,0
813,2144,9,0
813,2389,12,1
813,2252,10,0
813,2426,12,0
813,2390,12,1
813,2350,10,0
813,2201,9,0
813,2320,10,0
813,2355,10,0
813,2246,10,0
813,2208,9,0
2857,7153,34,0
2857,7020,34,1
2857,6974,34,1
2857,7085,34,1
2857,6989,34,1
2857,7079,34,1
2857,7166,34,0
2857,7188,34,0
2857,7180,34,1
2857,7211,34,1
2857,7215,34,1
2857,7216,34,1
2857,7204,34,1
2857,11423,68,1
2857,11395,68,1
2857,11589,68,0
2857,11339,68,1
2857,11568,68,1
2857,11400,68,1
2857,11574,68,0
2857,11578,68,1
2857,11408,68,1
2857,11472,68,1
2857,11626,68,0
2857,11397,68,1
2857,11569,68,0
2857,11479,68,0
2857,11507,68,1
2857,11324,68,1
2857,11530,68,1
2857,11335,68,1
2857,11444,68,0
2857,11384,68,0
3669,11739,69,0
579,2289,10,1
579,318,44_2,0
579,239,2_31_48,0
579,242,2_31,0
579,241,2_31_48,0
579,341,48_31_2,0
579,216,48_2_31,0
579,2093,8,0
579,1968,8,1
579,1989,8,1
579,2113,8,1
579,2071,8,1
579,2030,8,1
579,1987,8,0
579,1948,8,1
579,2000,8,1
579,1958,8,1
579,1929,44_8,0
579,2056,44_8,0
579,1938,8_44,0
579,1916,44_8,0
579,5434,30,1
579,5589,30,0
579,5566,30,1
579,5728,30,1
579,5680,30,1
579,5582,30,0
579,5598,30,0
579,5476,30,0
579,5477,30,1
579,5495,30,0
579,5463,30,0
579,5722,30,0
579,5520,30,0
579,5435,30,0
579,5661,30,0
579,5765,30,0
579,5553,30,0
579,5755,30,0
579,5642,30,0
579,5429,30,1
579,5695,30,1
906,8917,47,0
906,8910,47,0
906,8803,47,1
906,8884,47,0
906,8897,47,1
906,9784,51,1
906,667,4_109,0
906,662,4_109,0
906,661,4_109,1
906,612,109_4,1
906,604,4_109,1
906,6843,34_35_46,1
906,6901,34_46_35,1
906,6800,46_35_34,1
906,6839,46_35_34,1
906,7083,34_46_35,1
906,3330,17_16,0
906,3414,16_17,0
906,3332,17_16,1
906,3340,17_16,1
906,10932,57,0
906,10924,57,1
906,10943,57,1
906,10957,57,1
906,8514,46,1
906,8491,46,0
906,8557,46,0
906,8518,46,0
906,8490,46,1
906,8536,46,1
906,8501,46,1
906,8556,46,1
906,8517,46,0
906,8539,46,1
3528,10116,54,1
3528,10118,54,1
3528,10131,54,1
3528,10133,54,1
3528,10121,54,1
3528,10117,54,1
3528,10123,54,1
3528,10099,54,1
3528,10093,54,1
1007,14256,87,1
1007,14449,87,1
1007,14670,87,1
1007,14940,87,1
1007,14665,87,1
1007,14941,87,0
1007,14356,87,1
1007,14942,87,1
1007,14712,87,1
1007,14504,87,1
1007,14604,87,1
1007,14943,87,1
1007,14944,87,1
1007,14945,87,1
1007,14554,87,1
1007,14357,87,0
1007,14946,87,0
1007,14947,87,1
1007,14948,87,1
1007,14533,87,1
1007,14729,87,1
1007,14949,87,1
1007,14264,87,1
1007,14539,87,0
1007,14950,87,1
1007,14951,87,1
1007,14332,87,0
1007,14307,87,1
1007,14673,87,1
1007,14710,87,1
1007,14210,87,0
1007,14306,87,0
1007,14375,87,0
1007,14952,87,0
1007,14953,87,0
1007,14954,87,0
1007,14432,87,0
1007,14211,87,1
1007,14955,87,0
1007,14433,87,1
1007,14582,87,0
1007,14317,87,0
1007,14535,87,1
1007,14287,87,0
1007,14569,87,0
1007,1184,9_6,0
1007,8240,45_54,0
1007,7362,37_54,0
1007,8270,45_54,1
1007,7355,54_37,0
1007,7406,54_37,1
1007,8316,45_54,1
1007,7432,54_37,1
1007,8264,54_45,0
1007,7413,54_37,0
1007,8287,54_45,1
1007,7381,37_54,1
1007,7421,37_54,0
1007,5766,30,1
1007,5804,30,1
1007,5570,30,1
1007,5621,30,1
1007,5662,30,1
1007,5461,30,1
1007,5527,30,1
1007,5488,30,1
1007,5755,30,1
1007,5733,30,1
1007,5613,30,1
1007,5751,30,1
1007,5544,30,0
1007,5469,30,1
1007,5508,30,1
1007,5695,30,1
1007,5455,30,1
1007,5805,30,1
1007,5765,30,1
1007,5580,30,1
1007,5746,30,1
1007,5762,30,1
1007,5661,30,1
1007,5514,30,1
1007,5763,30,1
1007,5757,30,1
1007,5727,30,1
1007,5665,30,1
1007,5650,30,0
1007,5643,30,1
1007,5459,30,0
1007,5587,30,0
1007,5729,30,1
1007,5612,30,1
1007,9057,48,0
1007,1651,7_40,0
1007,1394,7_15,1
1007,1482,7_40,1
1007,1541,40_7,1
1007,1547,15_7,1
1007,1628,7_40,1
1007,1546,7_40,1
1007,1423,40_7,1
1007,1529,40_7,1
1007,8980,48,0
1007,9019,48,0
1007,9117,48,0
1007,9039,48,1
1007,9073,48,1
1007,9100,48,0
1007,9076,48,0
1007,8981,48,1
1007,9020,48,1
1007,8985,48,1
1007,8978,48,1
1007,9169,48,1
1007,9065,48,1
1007,9098,48,1
1007,8963,48,1
1007,8945,48,1
1007,9050,48,0
1007,9177,48,0
1007,3669,19,0
1007,3768,20,1
1007,3662,19,0
1007,3670,19,1
1007,3567,19,1
1007,3613,19,1
1007,3766,20,1
1007,3597,19,1
1007,3571,19,1
1007,3579,19,1
1007,3617,19,1
1007,12810,73,0
1007,8163,44,1
1007,8162,44,0
1007,8172,44,1
1007,8068,44,1
1007,8111,44,0
1007,8136,44,1
1007,8028,44,1
1007,8032,44,1
1007,8062,44,1
1007,8090,44,1
1007,8042,44,1
1007,8169,44,1
1007,8043,44,1
1007,5713,30,0
1007,5439,30,1
1007,5718,30,0
1007,5526,30,1
1007,5601,30,1
1007,5632,30,1
1007,5474,30,1
1007,5550,30,0
1007,5444,30,0
1007,5467,30,1
1007,5501,30,1
1007,5744,30,1
1007,5658,30,1
1007,5549,30,1
1007,5741,30,1
1007,12815,73,0
1007,12790,72,0
1007,14240,87,0
1007,5443,30,0
1007,5705,30,1
1007,5427,30,1
1007,5725,30,1
1007,5583,30,1
1007,5711,30,1
1007,5436,30,0
1007,5568,30,1
1007,5690,30,1
1007,5761,30,1
1007,5457,30,1
1007,5720,30,1
1007,5561,30,1
1007,5466,30,1
1007,5595,30,1
1007,5593,30,1
1007,6169,32,1
1007,6015,32,1
1007,6086,32,1
1007,6235,32,1
1007,6074,32,1
1007,6182,32,1
1007,6004,32,1
1007,5983,32,1
1007,5944,32,1
1007,5986,32,1
1007,6306,32,1
1007,6023,32,1
1007,6103,32,1
1007,5945,32,1
1007,5955,32,1
1007,6087,32,1
1007,5954,32,1
1007,6121,32,1
1007,6026,32,1
1007,6018,32,1
1007,6115,32,1
1007,6005,32,1
1007,5943,32,1
2902,7355,54_37,0
2902,8262,54_45,1
2902,8263,45_54,1
2902,7367,37_54,1
2902,8264,54_45,0
2902,7374,37_54,0
2902,7375,37_54,1
2902,7376,37_54,1
2902,8265,54_45,1
2902,7362,37_54,0
2902,10068,54,1
2902,10069,54,1
2902,8266,45_54,1
2902,10070,54,1
2902,8267,54_45,1
2902,8268,54_45,1
2902,7372,54_37,1
2902,8269,45_54,1
2902,8270,45_54,1
2902,8259,45_54,1
3701,12465,71,1
3701,12546,71,1
3701,12478,71,1
3701,12507,71,1
3701,12404,71,1
3701,12551,71,0
3701,12473,71,0
3701,12423,71,1
3701,12527,71,0
3701,12472,71,1
3701,12484,71,0
3701,12579,71,1
3701,12521,71,1
3701,12502,71,1
3701,12350,71,1
3701,12513,71,1
610,6061,32,0
610,6027,32,0
610,6015,32,1
610,6191,32,1
610,6011,32,1
610,6404,32,1
610,6358,32,1
610,6328,32,1
610,6610,33,0
610,6563,33,0
610,6625,33,1
610,6637,33,0
610,6564,33,0
610,6620,33,0
610,6640,33,0
610,6566,33,0
610,6638,33,0
610,6636,33,1
610,6571,33,1
610,6621,33,1
610,6511,33,1
610,6600,33,0
610,6531,33,0
610,6579,33,0
610,6644,33,1
610,328,2_31_47,0
610,346,31_2_47,0
610,347,2_44,1
610,332,47_2_31,1
610,151,47_2_31,1
610,261,2_47_31,1
610,6553,33,1
610,6723,33,0
610,6578,33,1
610,6647,33,1
610,6668,33,1
610,5684,30,0
610,5608,30,0
610,5675,30,0
610,5631,30,1
610,5603,30,0
610,5680,30,1
610,5453,30,1
610,5655,30,1
610,5701,30,0
610,5658,30,1
610,5444,30,0
610,5706,30,1
610,5657,30,1
610,5472,30,1
610,5434,30,0
610,5735,30,0
610,5708,30,1
610,5462,30,1
610,5652,30,1
610,5548,30,1
610,5529,30,0
610,5449,30,0
610,5450,30,0
610,5476,30,0
610,5520,30,1
610,5522,30,0
610,5495,30,0
610,5465,30,1
610,5702,30,0
610,5608,30,1
610,5517,30,0
610,5728,30,1
610,5704,30,1
610,5592,30,0
610,5540,30,1
610,5425,30,0
610,5493,30,0
610,5599,30,0
610,5655,30,1
610,5617,30,1
610,5743,30,0
610,5469,30,1
610,5719,30,1
610,5481,30,1
610,5737,30,1
610,5760,30,1
610,5560,30,0
610,5633,30,1
610,5641,30,0
610,5650,30,1
610,5673,30,1
610,5439,30,1
610,5526,30,1
610,5573,30,0
610,5454,30,1
610,5545,30,0
610,5557,30,0
610,5634,30,0
610,5490,30,0
610,5582,30,1
610,5558,30,1
610,5589,30,1
610,5432,30,1
610,5516,30,1
610,5575,30,0
610,9646,50,0
610,9635,50,1
610,9634,50,1
610,9547,50,1
610,9612,50,0
610,9566,50,0
610,9518,50,0
610,9535,50,0
610,9615,50,0
610,8626,47,0
610,8653,47,0
610,8636,47,0
610,8654,47,1
610,8651,47,1
610,8658,47,0
610,8681,47,1
610,8657,47,1
610,8642,47,1
610,9552,50,0
610,9548,50,0
610,9551,50,0
610,9632,50,1
610,9545,50,1
610,9564,50,0
610,9587,50,0
610,9496,50,1
610,9515,50,1
1105,11574,68,1
1105,12403,71,0
1105,12344,71,1
1105,12339,71,0
1105,12392,71,1
1105,12412,71,1
1105,5437,30,1
1105,5711,30,1
1105,5628,30,1
1105,8062,44,0
1105,8029,44,0
1105,9174,48,1
1105,7929,42,0
1105,7808,42,0
1105,7799,42,0
1105,12381,71,1
1105,14560,87,0
1105,14553,87,0
1105,14521,87,1
1105,14970,87,0
1105,14729,87,0
1105,15115,87,0
1105,14971,87,1
1105,1201,6_9,0
1105,1502,12_7,0
1105,1515,12_7,0
